observation_date,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary)
2020-04-22,855445.0,50712.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,270000000.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-23,887523.0,53138.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-24,919014.0,55201.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,384000000000.0,0.0,2.0,1.0,1.0,100000000000.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-25,949640.0,56940.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-26,975537.0,58354.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-27,1000230.0,59840.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-28,1024834.0,62074.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-29,1051643.0,64448.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-30,1081150.0,66638.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-01,1115972.0,68518.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-02,1142619.0,70291.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-03,1166189.0,71492.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-04,1190240.0,72862.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-05,1214321.0,75041.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-06,1238694.0,77359.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-07,1266904.0,79262.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-08,1294111.0,81033.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-09,1318358.0,82504.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-10,1337061.0,83505.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-11,1356283.0,84531.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-12,1379661.0,86119.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-13,1399662.0,87814.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-14,1425539.0,89581.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-15,1449938.0,91205.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-16,1473806.0,92374.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-17,1492449.0,93191.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-18,1514833.0,94413.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-19,1535591.0,95840.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-20,1558430.0,97310.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-21,1583542.0,98491.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1200000000.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-22,1607464.0,99695.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-23,1627392.0,100774.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-24,1647513.0,101410.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-25,1666699.0,102010.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-26,1685395.0,102664.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-27,1704200.0,104116.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-28,1725329.0,105181.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-29,1750066.0,106290.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-30,1772783.0,107236.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-05-31,1791547.0,107857.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-01,1809384.0,108624.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-02,1829340.0,109603.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-03,1848388.0,110603.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-04,1876099.0,111601.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-05,1902280.0,112471.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-06,1922433.0,113109.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-07,1940242.0,113569.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-08,1957154.0,114071.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-09,1977478.0,114980.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-10,1999224.0,115836.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-11,2021527.0,116644.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-12,2047082.0,117466.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-13,2071218.0,118174.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-14,2090171.0,118522.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-15,2111266.0,118920.0,0.0,68.98,62.5,62.5,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-16,2135894.0,119695.0,0.0,68.98,62.5,62.5,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-17,2162973.0,120436.0,0.0,68.98,62.5,62.5,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-18,2191211.0,121132.0,0.0,68.98,62.5,62.5,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-19,2222207.0,121760.0,0.0,68.98,62.5,62.5,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-20,2254073.0,122323.0,0.0,68.98,62.5,62.5,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-21,2279932.0,122642.0,0.0,68.98,62.5,62.5,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-22,2309921.0,123021.0,0.0,68.98,62.5,62.5,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-23,2348750.0,123752.0,0.0,68.98,62.5,62.5,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-24,2385029.0,124507.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-25,2424386.0,125058.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-26,2473472.0,125687.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-27,2514305.0,126186.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-28,2557223.0,126512.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-29,2598741.0,126881.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-06-30,2648797.0,127432.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-01,2698127.0,128134.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-02,2753211.0,128883.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-03,2804869.0,129559.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-04,2850893.0,129867.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-05,2904843.0,130201.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-06,2948475.0,130575.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-07,3005888.0,131719.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1600000000.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-08,3066392.0,132562.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-09,3126224.0,133601.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-10,3194746.0,134402.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-11,3255187.0,135167.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-12,3315407.0,135632.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-13,3375032.0,136084.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-14,3440789.0,136988.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-15,3507088.0,137942.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-16,3577862.0,138903.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-17,3644284.0,139844.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-18,3708609.0,140733.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-19,3767602.0,141197.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-20,3828458.0,141750.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-21,3896753.0,142823.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-22,3964203.0,144066.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,1950000.0,2.0,2.0,1.0,0.0,1950000000.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-23,4031970.0,145122.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-24,4106919.0,146232.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-25,4170674.0,147181.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-26,4226305.0,147744.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,472000000.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-27,4286302.0,148848.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,,4.0,0.0,3.0,0,0,0,0.0
2020-07-28,4350866.0,150063.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-29,4414918.0,151477.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-30,4484122.0,152778.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-07-31,4548497.0,153969.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-08-01,4605921.0,155059.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-08-02,4652810.0,155535.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-08-03,4694706.0,156127.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,,4.0,0.0,3.0,0,0,0,0.0
2020-08-04,4756327.0,157375.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,,4.0,0.0,3.0,0,0,0,0.0
2020-08-05,4810464.0,158770.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1000000000.0,4.0,0.0,3.0,0,0,0,0.0
2020-08-06,4870500.0,159971.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-08-07,4930941.0,161266.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-08-08,4994708.0,162339.0,0.0,68.98,64.58,64.88,62.5,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
